Trade number,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %
326,多頭進場,2026-03-12 10:40,ENTRY|RD=-0.2931|VR=2.0872|S1=-0.0035|S3=-0.1846|E5=-0.4557|E15=-0.5205|T5=-0.4509|T15=-0.3348|RV10=0.1649|MSO=95|MTC=175|SID=4|SCT=3|HP=0,76.45,1,76.45,0,0.00,0.2,0.26,-0.05,-0.07,4.75,0.00
327,多頭出場,2026-03-12 12:45,EXIT_TIME|XRD=-0.2597|BH=2,76.55,1,76.6,-0.05,-0.07,0.1,0.13,-0.1,-0.13,4.7,0.00
327,多頭進場,2026-03-12 12:35,ENTRY|RD=-0.2587|VR=2.7615|S1=-0.1329|S3=-0.1975|E5=-0.3253|E15=-0.1304|T5=-0.1916|T15=0.0683|RV10=0.1251|MSO=210|MTC=60|SID=4|SCT=4|HP=0,76.6,1,76.6,-0.05,-0.07,0.1,0.13,-0.1,-0.13,4.7,0.00
328,多頭出場,2026-03-18 11:45,EXIT_REVERSION|XRD=-0.0153|BH=2,77.95,1,77.85,0.1,0.13,0.1,0.13,-0.05,-0.06,4.8,0.00
328,多頭進場,2026-03-18 11:35,ENTRY|RD=-0.3643|VR=2.5232|S1=-0.1183|S3=0.0003|E5=0.0643|E15=0.1932|T5=0.1824|T15=0.1922|RV10=0.058|MSO=150|MTC=120|SID=4|SCT=1|HP=0,77.85,1,77.85,0.1,0.13,0.1,0.13,-0.05,-0.06,4.8,0.00
329,多頭出場,2026-03-25 09:20,EXIT_TIME|XRD=-0.2472|BH=2,76.3,1,76.25,0.05,0.07,0.15,0.20,-0.05,-0.07,4.85,0.00
329,多頭進場,2026-03-25 09:10,ENTRY|RD=-0.2399|VR=3.4767|S1=-0.2399|S3=-0.6831|E5=-0.0655|E15=2.1433|T5=0.1744|T15=2.41|RV10=0.7352|MSO=5|MTC=265|SID=2|SCT=1|HP=0,76.25,1,76.25,0.05,0.07,0.15,0.20,-0.05,-0.07,4.85,0.00
330,多頭出場,2026-03-25 10:10,EXIT_TIME|XRD=-0.4486|BH=2,76.25,1,76.6,-0.35,-0.46,0.05,0.07,-0.4,-0.52,4.5,0.00
330,多頭進場,2026-03-25 10:00,ENTRY|RD=-0.4303|VR=2.043|S1=-0.0295|S3=-0.197|E5=0.1962|E15=0.3932|T5=0.2247|T15=0.5888|RV10=0.155|MSO=55|MTC=215|SID=3|SCT=2|HP=1,76.6,1,76.6,-0.35,-0.46,0.05,0.07,-0.4,-0.52,4.5,0.00
331,多頭出場,2026-03-25 12:05,EXIT_TIME|XRD=-0.4776|BH=2,76.3,1,76.25,0.05,0.07,0.05,0.07,-0.05,-0.07,4.55,0.00
331,多頭進場,2026-03-25 11:55,ENTRY|RD=-0.3683|VR=2.4769|S1=-0.1013|S3=-0.1704|E5=0.1313|E15=0.0656|T5=0.2322|T15=0.2357|RV10=0.066|MSO=170|MTC=100|SID=4|SCT=3|HP=0,76.25,1,76.25,0.05,0.07,0.05,0.07,-0.05,-0.07,4.55,0.00
332,多頭出場,2026-03-25 12:20,EXIT_TIME|XRD=-0.2808|BH=2,76.5,1,76.4,0.1,0.13,0.1,0.13,-0.05,-0.07,4.65,0.00
332,多頭進場,2026-03-25 12:10,ENTRY|RD=-0.3798|VR=2.1682|S1=0.0978|S3=-0.0115|E5=0.1311|E15=0.1967|T5=0.0331|T15=0.2075|RV10=0.066|MSO=185|MTC=85|SID=4|SCT=4|HP=0,76.4,1,76.4,0.1,0.13,0.1,0.13,-0.05,-0.07,4.65,0.00
333,多頭出場,2026-03-26 09:35,EXIT_TIME|XRD=-0.1077|BH=2,76.8,1,76.55,0.25,0.33,0.3,0.39,-0.05,-0.07,4.9,0.00
333,多頭進場,2026-03-26 09:25,ENTRY|RD=-0.2036|VR=2.0129|S1=0.0139|S3=-0.1076|E5=0.262|E15=0.0654|T5=0.2475|T15=0.1728|RV10=0.1663|MSO=20|MTC=250|SID=2|SCT=1|HP=0,76.55,1,76.55,0.25,0.33,0.3,0.39,-0.05,-0.07,4.9,0.00
334,多頭出場,2026-03-26 13:10,EXIT_REVERSION|XRD=-0.0781|BH=2,75.8,1,75.95,-0.15,-0.20,0.1,0.13,-0.15,-0.20,4.75,0.00
334,多頭進場,2026-03-26 13:00,ENTRY|RD=-0.2205|VR=1.7273|S1=-0.3074|S3=-0.1907|E5=-0.1315|E15=-0.2626|T5=0.1779|T15=-0.0711|RV10=0.0602|MSO=235|MTC=35|SID=5|SCT=2|HP=1,75.95,1,75.95,-0.15,-0.20,0.1,0.13,-0.15,-0.20,4.75,0.00
335,多頭出場,2026-03-30 09:40,EXIT_REVERSION|XRD=-0.0721|BH=2,73.55,1,73.55,0,0.00,0.05,0.07,-0.1,-0.14,4.75,0.00
335,多頭進場,2026-03-30 09:30,ENTRY|RD=-0.2461|VR=1.5428|S1=0.0677|S3=-0.1611|E5=0.1361|E15=0|T5=0.0681|T15=0.1609|RV10=0.6181|MSO=25|MTC=245|SID=2|SCT=1|HP=0,73.55,1,73.55,0,0.00,0.05,0.07,-0.1,-0.14,4.75,0.00
336,多頭出場,2026-03-30 12:50,EXIT_TIME|XRD=-0.27|BH=2,73.85,1,73.85,0,0.00,0.05,0.07,-0.1,-0.14,4.75,0.00
336,多頭進場,2026-03-30 12:40,ENTRY|RD=-0.2465|VR=2.2143|S1=-0.2639|S3=-0.0717|E5=-0.1352|E15=-0.1352|T5=0.1273|T15=-0.0638|RV10=0.0663|MSO=215|MTC=55|SID=4|SCT=2|HP=0,73.85,1,73.85,0,0.00,0.05,0.07,-0.1,-0.14,4.75,0.00
337,多頭出場,2026-04-10 11:45,EXIT_TIME|XRD=-0.1718|BH=2,80.6,1,80.6,0,0.00,0.05,0.06,-0.05,-0.06,4.75,0.00
337,多頭進場,2026-04-10 11:35,ENTRY|RD=-0.2104|VR=2.5244|S1=0.0008|S3=0.0534|E5=0.0621|E15=0.0621|T5=0.0612|T15=0.0088|RV10=0.0559|MSO=150|MTC=120|SID=4|SCT=1|HP=0,80.6,1,80.6,0,0.00,0.05,0.06,-0.05,-0.06,4.75,0.00
338,多頭出場,2026-04-10 12:30,EXIT_TIME|XRD=-0.2945|BH=2,80.75,1,80.6,0.15,0.19,0.2,0.25,0,0.00,4.9,0.00
338,多頭進場,2026-04-10 12:20,ENTRY|RD=-0.2856|VR=3.0282|S1=-0.1659|S3=-0.0435|E5=0|E15=-0.062|T5=0.1651|T15=-0.0186|RV10=0.0608|MSO=195|MTC=75|SID=4|SCT=2|HP=0,80.6,1,80.6,0.15,0.19,0.2,0.25,0,0.00,4.9,0.00
339,多頭出場,2026-04-15 09:20,EXIT_REVERSION|XRD=0.0329|BH=1,84.5,1,84.3,0.2,0.24,0.25,0.30,0,0.00,5.1,0.00
339,多頭進場,2026-04-15 09:15,ENTRY|RD=-0.2478|VR=2.0728|S1=-0.0766|S3=-0.1834|E5=0.3569|E15=1.5042|T5=0.4327|T15=1.5338|RV10=0.3032|MSO=10|MTC=260|SID=2|SCT=1|HP=0,84.3,1,84.3,0.2,0.24,0.25,0.30,0,0.00,5.1,0.00
340,多頭出場,2026-04-15 12:45,EXIT_TIME|XRD=-0.1651|BH=2,84.25,1,84.2,0.05,0.06,0.2,0.24,-0.05,-0.06,5.15,0.00
340,多頭進場,2026-04-15 12:35,ENTRY|RD=-0.2598|VR=3.6919|S1=-0.1131|S3=0.0758|E5=-0.3548|E15=-0.5313|T5=-0.2422|T15=-0.6044|RV10=0.1349|MSO=210|MTC=60|SID=4|SCT=2|HP=0,84.2,1,84.2,0.05,0.06,0.2,0.24,-0.05,-0.06,5.15,0.00
341,多頭出場,2026-04-16 09:15,EXIT_REVERSION|XRD=0.0031|BH=1,84.55,1,84.3,0.25,0.30,0.25,0.30,-0.05,-0.06,5.4,0.00
341,多頭進場,2026-04-16 09:10,ENTRY|RD=-0.2066|VR=1.7751|S1=-0.2066|S3=-0.1317|E5=0|E15=0.1188|T5=0.2066|T15=0.3858|RV10=0.1141|MSO=5|MTC=265|SID=2|SCT=1|HP=0,84.3,1,84.3,0.25,0.30,0.25,0.30,-0.05,-0.06,5.4,0.00
342,多頭出場,2026-04-21 10:50,EXIT_REVERSION|XRD=-0.0772|BH=1,86,1,86,0,0.00,0,0.00,-0.05,-0.06,5.4,0.00
342,多頭進場,2026-04-21 10:45,ENTRY|RD=-0.2618|VR=2.0462|S1=-0.1081|S3=-0.2138|E5=0.0582|E15=0.0582|T5=0.1659|T15=0.2716|RV10=0.1116|MSO=100|MTC=170|SID=4|SCT=1|HP=0,86,1,86,0,0.00,0,0.00,-0.05,-0.06,5.4,0.00
343,多頭出場,2026-04-21 13:10,EXIT_TIME|XRD=-0.1628|BH=2,86,1,85.9,0.1,0.12,0.15,0.17,0,0.00,5.5,0.00
343,多頭進場,2026-04-21 13:00,ENTRY|RD=-0.3453|VR=1.5662|S1=-0.1252|S3=-0.2771|E5=0.0582|E15=0.1748|T5=0.183|T15=0.4517|RV10=0.0711|MSO=235|MTC=35|SID=5|SCT=2|HP=1,85.9,1,85.9,0.1,0.12,0.15,0.17,0,0.00,5.5,0.00
344,多頭出場,2026-04-24 09:20,EXIT_REVERSION|XRD=-0.0779|BH=1,87.95,1,87.95,0,0.00,0.15,0.17,-0.05,-0.06,5.5,0.00
344,多頭進場,2026-04-24 09:15,ENTRY|RD=-0.2094|VR=3.1166|S1=-0.0528|S3=-0.3736|E5=-0.1703|E15=1.7351|T5=-0.1173|T15=1.8396|RV10=0.5401|MSO=10|MTC=260|SID=2|SCT=1|HP=0,87.95,1,87.95,0,0.00,0.15,0.17,-0.05,-0.06,5.5,0.00
345,多頭出場,2026-04-24 10:00,EXIT_TIME|XRD=-0.2868|BH=2,89.5,1,89.05,0.45,0.51,0.45,0.51,-0.05,-0.06,5.95,0.00
345,多頭進場,2026-04-24 09:50,ENTRY|RD=-0.2624|VR=3.398|S1=-0.2087|S3=-0.1474|E5=0.8499|E15=0.565|T5=1.0573|T15=0.7107|RV10=0.5627|MSO=45|MTC=225|SID=3|SCT=2|HP=1,89.05,1,89.05,0.45,0.51,0.45,0.51,-0.05,-0.06,5.95,0.00
346,多頭出場,2026-04-28 09:15,EXIT_REVERSION|XRD=-0.0992|BH=1,92.65,1,92.4,0.25,0.27,0.3,0.32,-0.05,-0.05,6.2,0.00
346,多頭進場,2026-04-28 09:10,ENTRY|RD=-0.3613|VR=2.484|S1=-0.3613|S3=-0.722|E5=0.0542|E15=-0.912|T5=0.4155|T15=-0.9042|RV10=0.2697|MSO=5|MTC=265|SID=2|SCT=1|HP=0,92.4,1,92.4,0.25,0.27,0.3,0.32,-0.05,-0.05,6.2,0.00
347,多頭出場,2026-04-28 09:30,EXIT_TIME|XRD=-0.3308|BH=2,93.45,1,93,0.45,0.48,0.45,0.48,-0.1,-0.11,6.65,0.00
347,多頭進場,2026-04-28 09:20,ENTRY|RD=-0.4559|VR=2.3825|S1=-0.3567|S3=-0.4559|E5=0.3778|E15=0.7584|T5=0.7324|T15=1.2143|RV10=0.3327|MSO=15|MTC=255|SID=2|SCT=2|HP=0,93,1,93,0.45,0.48,0.45,0.48,-0.1,-0.11,6.65,0.00
348,多頭出場,2026-04-29 13:10,EXIT_TIME|XRD=-0.2074|BH=2,91,1,91.15,-0.15,-0.16,0.05,0.05,-0.15,-0.16,6.5,0.00
348,多頭進場,2026-04-29 13:00,ENTRY|RD=-0.231|VR=2.189|S1=-0.1694|S3=-0.1423|E5=-0.1643|E15=-0.1643|T5=0.0036|T15=-0.0232|RV10=0.0784|MSO=235|MTC=35|SID=5|SCT=1|HP=1,91.15,1,91.15,-0.15,-0.16,0.05,0.05,-0.15,-0.16,6.5,0.00
349,多頭出場,2026-05-04 09:15,EXIT_STOP|XRD=-0.5517|BH=1,93.15,1,92.65,0.5,0.54,0.55,0.59,0,0.00,7,0.00
349,多頭進場,2026-05-04 09:10,ENTRY|RD=-0.2768|VR=3.6743|S1=-0.2768|S3=-0.5896|E5=0.2162|E15=2.2614|T5=0.493|T15=2.2313|RV10=0.5861|MSO=5|MTC=265|SID=2|SCT=1|HP=0,92.65,1,92.65,0.5,0.54,0.55,0.59,0,0.00,7,0.00
350,多頭出場,2026-05-04 09:30,EXIT_TIME|XRD=-0.4364|BH=2,92.7,1,93.25,-0.55,-0.59,0.05,0.05,-0.55,-0.59,6.45,0.00
350,多頭進場,2026-05-04 09:20,ENTRY|RD=-0.3556|VR=1.8078|S1=0.196|S3=-0.3556|E5=0.1074|E15=0.8108|T5=-0.0868|T15=1.1664|RV10=0.5833|MSO=15|MTC=255|SID=2|SCT=2|HP=0,93.25,1,93.25,-0.55,-0.59,0.05,0.05,-0.55,-0.59,6.45,0.00
351,多頭出場,2026-05-04 09:55,EXIT_TIME|XRD=-0.3817|BH=2,93.45,1,93.45,0,0.00,0.15,0.16,-0.1,-0.11,6.45,0.00
351,多頭進場,2026-05-04 09:45,ENTRY|RD=-0.505|VR=1.9527|S1=-0.1394|S3=-0.0686|E5=0.4301|E15=0.7008|T5=0.5667|T15=0.7659|RV10=0.6079|MSO=40|MTC=230|SID=2|SCT=3|HP=0,93.45,1,93.45,0,0.00,0.15,0.16,-0.1,-0.11,6.45,0.00
352,多頭出場,2026-05-04 12:45,EXIT_TIME|XRD=-0.4082|BH=2,94.6,1,94.55,0.05,0.05,0.05,0.05,0,0.00,6.5,0.00
352,多頭進場,2026-05-04 12:35,ENTRY|RD=-0.2429|VR=1.563|S1=0.093|S3=0.1143|E5=0.1058|E15=0.1058|T5=0.0147|T15=-0.0061|RV10=0.0518|MSO=210|MTC=60|SID=4|SCT=4|HP=0,94.55,1,94.55,0.05,0.05,0.05,0.05,0,0.00,6.5,0.00
353,多頭出場,2026-05-08 13:00,EXIT_TIME|XRD=-0.2777|BH=2,96.8,1,96.65,0.15,0.16,0.15,0.16,-0.05,-0.05,6.65,0.00
353,多頭進場,2026-05-08 12:50,ENTRY|RD=-0.227|VR=1.9001|S1=-0.0822|S3=0.2132|E5=-0.0517|E15=-0.1034|T5=0.0309|T15=-0.3161|RV10=0.0473|MSO=225|MTC=45|SID=5|SCT=1|HP=1,96.65,1,96.65,0.15,0.16,0.15,0.16,-0.05,-0.05,6.65,0.00
354,多頭出場,2026-05-12 09:45,EXIT_TIME|XRD=-0.1892|BH=2,96.1,1,96.05,0.05,0.05,0.1,0.10,-0.55,-0.57,6.7,0.00
354,多頭進場,2026-05-12 09:35,ENTRY|RD=-0.3018|VR=1.9306|S1=-0.2917|S3=-0.1442|E5=-0.4663|E15=-0.8772|T5=-0.1729|T15=-0.7316|RV10=0.1707|MSO=30|MTC=240|SID=2|SCT=1|HP=0,96.05,1,96.05,0.05,0.05,0.1,0.10,-0.55,-0.57,6.7,0.00
355,多頭出場,2026-05-12 12:15,EXIT_TIME|XRD=-0.2838|BH=2,96.95,1,97.05,-0.1,-0.10,0.05,0.05,-0.15,-0.15,6.6,0.00
355,多頭進場,2026-05-12 12:05,ENTRY|RD=-0.288|VR=2.3014|S1=-0.1081|S3=-0.052|E5=0.0516|E15=0.0516|T5=0.1595|T15=0.1034|RV10=0.0403|MSO=180|MTC=90|SID=4|SCT=2|HP=0,97.05,1,97.05,-0.1,-0.10,0.05,0.05,-0.15,-0.15,6.6,0.00
356,多頭出場,2026-05-12 12:45,EXIT_TIME|XRD=-0.2534|BH=2,97.35,1,97.2,0.15,0.15,0.15,0.15,-0.05,-0.05,6.75,0.00
356,多頭進場,2026-05-12 12:35,ENTRY|RD=-0.4011|VR=3.1077|S1=-0.1025|S3=-0.0525|E5=0.2063|E15=0.1546|T5=0.3079|T15=0.2065|RV10=0.0869|MSO=210|MTC=60|SID=4|SCT=3|HP=0,97.2,1,97.2,0.15,0.15,0.15,0.15,-0.05,-0.05,6.75,0.00
357,多頭出場,2026-05-20 10:45,EXIT_TIME|XRD=-0.2857|BH=2,92.85,1,93,-0.15,-0.16,0.1,0.11,-0.2,-0.22,6.6,0.00
357,多頭進場,2026-05-20 10:35,ENTRY|RD=-0.3539|VR=1.7851|S1=-0.1423|S3=-0.3187|E5=-0.2146|E15=-0.2681|T5=-0.0725|T15=0.0498|RV10=0.1186|MSO=90|MTC=180|SID=4|SCT=1|HP=0,93,1,93,-0.15,-0.16,0.1,0.11,-0.2,-0.22,6.6,0.00
358,多頭出場,2026-05-20 11:30,EXIT_TIME|XRD=-0.1562|BH=2,92.65,1,92.65,0,0.00,0.05,0.05,-0.1,-0.11,6.6,0.00
358,多頭進場,2026-05-20 11:20,ENTRY|RD=-0.2792|VR=1.5953|S1=0.005|S3=0.0293|E5=-0.054|E15=-0.1617|T5=-0.0588|T15=-0.1905|RV10=0.0985|MSO=135|MTC=135|SID=4|SCT=2|HP=0,92.65,1,92.65,0,0.00,0.05,0.05,-0.1,-0.11,6.6,0.00
359,多頭出場,2026-05-20 11:55,EXIT_TIME|XRD=-0.1376|BH=2,92.7,1,92.55,0.15,0.16,0.15,0.16,-0.05,-0.05,6.75,0.00
359,多頭進場,2026-05-20 11:45,ENTRY|RD=-0.2476|VR=2.0157|S1=-0.1209|S3=-0.0914|E5=0.0541|E15=-0.1079|T5=0.1754|T15=-0.0161|RV10=0.0684|MSO=160|MTC=110|SID=4|SCT=3|HP=0,92.55,1,92.55,0.15,0.16,0.15,0.16,-0.05,-0.05,6.75,0.00
360,多頭出場,2026-05-20 12:45,EXIT_REVERSION|XRD=-0.0824|BH=2,92.6,1,92.65,-0.05,-0.05,0.2,0.22,-0.05,-0.05,6.7,0.00
360,多頭進場,2026-05-20 12:35,ENTRY|RD=-0.2551|VR=2.2772|S1=-0.2479|S3=-0.1986|E5=-0.3763|E15=-0.3763|T5=-0.1285|T15=-0.1776|RV10=0.1357|MSO=210|MTC=60|SID=4|SCT=4|HP=0,92.65,1,92.65,-0.05,-0.05,0.2,0.22,-0.05,-0.05,6.7,0.00
361,多頭出場,2026-05-28 11:50,EXIT_REVERSION|XRD=0.0398|BH=1,101.6,1,100.95,0.65,0.64,0.7,0.69,-0.1,-0.10,7.35,0.00
361,多頭進場,2026-05-28 11:45,ENTRY|RD=-0.2483|VR=1.9751|S1=-0.1096|S3=-0.2549|E5=0.5979|E15=-1.2231|T5=0.7102|T15=-0.9643|RV10=0.4432|MSO=160|MTC=110|SID=4|SCT=1|HP=0,100.95,1,100.95,0.65,0.64,0.7,0.69,-0.1,-0.10,7.35,0.00
